acquisition_cost_usd,order_value_usd,satisfaction_score,support_tickets,days_acq_to_order,days_order_to_payment,acquisition_date_year,acquisition_date_month,acquisition_date_dayofweek,order_date_year,order_date_month,order_date_dayofweek,payment_date_year,payment_date_month,payment_date_dayofweek,market_segment_Asia-Pacific,market_segment_Europe,market_segment_Middle East,market_segment_North America,supplier_id_SUP-B,supplier_id_SUP-C,supplier_id_SUP-D,supplier_id_SUP-E,supplier_id_SUP-F,supplier_id_SUP-G,Delay_Probability,Risk_Level,Action,Priority,Owner,SLA_Hours
850,15000,4,2,1061,40,2025,11,2,2028,10,6,2028,11,4,False,True,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,16000,3,1,376,40,2024,8,2,2025,9,0,2025,10,5,False,False,False,True,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,18500,5,0,692,40,2025,3,3,2027,2,2,2027,3,0,False,False,False,True,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,19500,4,0,147,40,2024,4,2,2024,8,2,2024,10,0,False,False,False,True,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
810,14000,4,1,956,40,2025,9,4,2028,4,1,2028,5,6,False,True,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,13000,4,1,768,40,2025,5,3,2027,6,1,2027,7,6,False,True,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,17500,5,0,219,41,2024,5,0,2024,12,2,2025,2,1,False,False,False,True,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,19500,5,0,778,40,2025,5,3,2027,7,4,2027,8,2,False,False,False,True,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,20000,4,2,776,40,2025,5,1,2027,6,0,2027,8,5,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,12500,5,0,774,40,2025,5,0,2027,6,4,2027,8,2,False,True,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,23000,5,0,645,40,2025,2,1,2026,11,2,2027,1,0,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
820,24500,5,0,770,40,2025,5,4,2027,6,4,2027,7,2,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,13500,5,0,649,40,2025,2,4,2026,12,2,2027,1,0,False,True,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,18500,5,0,289,40,2024,7,2,2025,4,4,2025,5,2,False,False,False,True,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,25000,4,2,651,40,2025,2,5,2026,12,5,2027,1,3,True,False,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,21500,4,2,764,40,2025,5,0,2027,6,1,2027,7,6,True,False,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,14000,5,0,762,40,2025,5,6,2027,6,5,2027,7,3,False,True,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,19000,4,0,760,40,2025,5,5,2027,6,2,2027,7,0,False,False,False,True,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
810,13500,5,0,228,40,2024,5,5,2025,1,2,2025,2,0,False,True,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,23500,5,0,757,40,2025,5,3,2027,5,4,2027,7,2,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,17000,5,0,642,40,2025,2,6,2026,11,4,2026,12,2,False,False,False,True,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,18000,4,0,784,40,2025,5,0,2027,7,0,2027,8,5,False,False,False,True,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,19500,5,0,816,40,2025,6,6,2027,9,3,2027,10,1,False,False,False,True,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,20000,4,2,801,40,2025,5,3,2027,8,6,2027,9,4,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,21500,4,1,626,40,2025,2,3,2026,10,6,2026,12,4,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
830,11500,5,0,811,40,2025,6,3,2027,8,2,2027,10,0,False,True,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,11500,4,0,209,40,2024,5,0,2024,12,6,2025,1,4,False,True,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,22000,5,0,807,40,2025,6,0,2027,8,2,2027,9,0,True,False,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,18500,5,0,803,40,2025,5,5,2027,8,3,2027,9,1,False,False,False,True,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,23500,5,0,633,40,2025,2,0,2026,11,3,2026,12,1,True,False,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,14000,5,0,799,40,2025,5,2,2027,8,3,2027,9,1,False,True,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
810,10000,5,0,786,40,2025,5,1,2027,7,3,2027,8,1,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
820,19000,3,1,797,40,2025,5,1,2027,8,0,2027,9,5,False,False,False,True,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,20000,4,1,639,40,2025,2,4,2026,11,6,2026,12,4,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
930,12500,4,1,792,41,2025,5,5,2027,7,6,2027,9,5,False,True,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,17500,5,0,790,40,2025,5,4,2027,7,3,2027,8,1,False,False,False,True,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,15000,5,0,215,40,2024,5,4,2024,12,2,2025,1,0,False,True,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,23000,4,2,788,40,2025,5,2,2027,7,6,2027,8,4,True,False,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
810,12000,4,1,284,40,2024,6,6,2025,4,3,2025,5,1,False,True,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,17000,5,0,753,40,2025,4,1,2027,5,5,2027,7,3,False,False,False,True,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,16000,5,0,654,40,2025,2,0,2026,12,3,2027,1,1,False,False,False,True,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,21000,4,0,708,40,2025,3,6,2027,3,0,2027,4,5,True,False,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,20000,5,0,670,40,2025,3,3,2027,1,1,2027,2,6,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,22500,4,2,676,40,2025,3,0,2027,1,4,2027,2,2,True,False,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,10000,4,0,271,40,2024,6,5,2025,3,3,2025,4,1,False,True,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
820,23000,5,0,714,40,2025,4,3,2027,3,3,2027,4,1,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,14500,4,1,712,40,2025,4,2,2027,3,0,2027,4,5,False,True,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,18000,5,0,257,40,2024,6,3,2025,2,1,2025,4,6,False,False,False,True,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,12500,4,1,706,40,2025,3,5,2027,3,4,2027,4,2,False,True,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,20000,4,1,751,40,2025,4,6,2027,5,1,2027,6,6,True,False,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,24000,5,0,682,40,2025,3,4,2027,1,0,2027,3,5,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,15000,5,0,270,40,2024,6,4,2025,3,1,2025,4,6,False,False,False,True,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
830,10500,5,0,699,40,2025,3,1,2027,2,0,2027,4,5,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,24000,4,0,260,40,2024,6,5,2025,3,6,2025,4,4,True,False,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,14000,5,0,687,40,2025,3,0,2027,2,1,2027,3,6,False,True,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,21000,4,2,689,40,2025,3,1,2027,2,4,2027,3,2,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
860,6500,4,1,274,40,2024,6,0,2025,3,1,2025,5,6,False,False,True,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,20000,5,0,723,40,2025,4,2,2027,4,4,2027,5,2,False,False,False,True,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
850,15000,4,2,725,40,2025,4,3,2027,4,0,2027,5,5,False,True,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,20500,4,0,727,40,2025,4,4,2027,4,3,2027,5,1,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,15500,5,0,245,40,2024,6,2,2025,2,2,2025,3,0,False,False,False,True,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,21000,4,2,241,40,2024,6,0,2025,1,3,2025,3,1,True,False,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
810,12000,4,1,731,40,2025,4,0,2027,4,3,2027,5,1,False,True,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,23500,5,0,733,40,2025,4,1,2027,4,6,2027,5,4,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,19500,5,0,666,41,2025,3,1,2026,12,2,2027,2,1,False,False,False,True,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,19500,5,0,735,40,2025,4,3,2027,4,3,2027,6,1,False,False,False,True,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,24000,4,2,663,41,2025,3,6,2026,12,4,2027,2,3,True,False,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
820,18500,5,0,741,40,2025,4,0,2027,5,6,2027,6,4,False,False,False,True,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,10500,4,0,743,40,2025,4,1,2027,5,2,2027,6,0,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,22000,5,0,745,40,2025,4,2,2027,5,5,2027,6,3,True,False,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,20500,4,0,279,40,2024,6,3,2025,4,2,2025,5,0,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
930,11000,4,0,234,40,2024,5,2,2025,1,5,2025,2,3,False,True,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,11000,4,1,655,40,2025,2,1,2026,12,5,2027,1,3,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,16000,4,1,207,40,2024,5,6,2024,12,3,2025,1,1,False,False,False,True,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,14000,4,1,818,40,2025,6,0,2027,9,6,2027,10,4,False,True,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,19000,5,0,954,40,2025,9,3,2028,4,5,2028,5,3,False,False,False,True,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,22000,5,0,906,40,2025,8,1,2028,1,4,2028,3,2,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,16000,5,0,555,40,2024,12,6,2026,6,1,2026,8,6,False,False,False,True,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,20000,5,0,919,40,2025,8,2,2028,2,4,2028,3,2,True,False,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,21500,5,0,558,40,2024,12,1,2026,7,6,2026,8,4,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,13500,4,1,155,40,2024,4,0,2024,9,1,2024,10,6,False,True,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,12500,5,0,911,40,2025,8,4,2028,2,5,2028,3,3,False,True,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
820,21000,4,0,156,40,2024,4,1,2024,9,3,2024,10,1,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,11000,4,0,321,40,2024,7,2,2025,6,1,2025,7,6,False,True,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,22500,5,0,150,40,2024,4,4,2024,9,0,2024,10,5,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,20000,4,2,564,40,2024,12,5,2026,7,2,2026,8,0,True,False,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
810,18000,3,1,160,40,2024,4,3,2024,9,2,2024,10,0,False,False,False,True,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,25000,4,2,900,40,2025,8,4,2028,1,1,2028,2,6,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
930,13000,4,1,568,40,2024,12,1,2026,7,2,2026,8,0,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,11500,4,1,161,40,2024,4,4,2024,9,4,2024,10,2,False,True,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,20500,5,0,894,40,2025,7,0,2028,1,5,2028,2,3,True,False,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,18000,4,0,921,40,2025,8,4,2028,2,1,2028,4,6,False,False,False,True,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,22500,4,2,925,40,2025,8,6,2028,2,0,2028,4,5,True,False,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,21000,4,0,820,40,2025,6,1,2027,9,2,2027,10,0,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,18000,5,0,941,40,2025,8,2,2028,3,5,2028,5,3,False,False,False,True,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,17000,5,0,332,40,2024,7,2,2025,6,5,2025,8,3,False,False,False,True,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,19000,5,0,543,40,2024,12,5,2026,6,2,2026,7,0,False,False,False,True,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,14000,4,1,544,40,2024,12,6,2026,6,4,2026,7,2,False,True,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,17000,4,0,948,40,2025,8,6,2028,4,2,2028,5,0,False,False,False,True,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,22500,5,0,944,40,2025,8,4,2028,3,3,2028,5,1,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,17500,3,1,549,40,2024,12,2,2026,6,5,2026,7,3,False,False,False,True,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,24500,4,1,143,40,2024,4,0,2024,8,3,2024,10,1,True,False,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,10500,4,1,148,40,2024,4,3,2024,8,4,2024,10,2,False,True,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,14500,5,0,937,40,2025,8,6,2028,3,5,2028,4,3,False,True,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,24000,4,2,552,40,2024,12,4,2026,6,3,2026,8,1,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,11500,4,1,265,40,2024,6,1,2025,3,0,2025,4,5,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,24000,5,0,932,40,2025,8,3,2028,3,4,2028,4,2,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,11500,4,1,931,40,2025,8,2,2028,3,2,2028,4,0,False,True,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,15000,5,0,327,40,2024,7,6,2025,6,4,2025,7,2,False,True,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,19000,5,0,890,40,2025,7,5,2028,1,6,2028,2,4,False,False,False,True,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,20000,3,2,316,40,2024,7,6,2025,6,0,2025,7,5,True,False,False,False,False,False,False,False,False,True,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,22500,4,2,887,41,2025,7,3,2027,12,1,2028,2,0,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,20000,5,0,834,40,2025,6,4,2027,10,5,2027,11,3,False,False,False,True,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,17000,5,0,846,40,2025,6,5,2027,10,4,2027,12,2,False,False,False,True,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,23000,3,1,608,40,2025,1,5,2026,9,4,2026,11,2,True,False,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
880,19500,3,2,301,40,2024,7,3,2025,5,3,2025,6,1,False,False,False,True,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,18000,3,1,840,40,2025,6,1,2027,10,1,2027,11,6,False,False,False,True,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,22000,5,0,297,40,2024,7,1,2025,5,4,2025,6,2,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
850,15000,4,2,836,40,2025,6,5,2027,10,1,2027,11,6,False,True,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,21500,5,0,192,40,2024,5,3,2024,11,6,2024,12,4,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,11500,5,0,885,41,2025,7,2,2027,12,5,2028,2,4,False,True,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
810,12000,4,1,618,40,2025,2,5,2026,10,0,2026,11,5,False,True,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,12500,4,0,830,40,2025,6,1,2027,9,5,2027,11,3,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,17500,5,0,828,40,2025,6,0,2027,9,2,2027,11,0,False,False,False,True,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,10500,4,0,296,40,2024,7,0,2025,4,2,2025,6,0,False,True,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,19500,5,0,201,40,2024,5,2,2024,11,0,2025,1,5,False,False,False,True,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
930,14000,4,2,624,40,2025,2,2,2026,10,3,2026,12,1,False,True,False,False,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,10000,4,0,606,40,2025,1,4,2026,9,1,2026,11,6,False,True,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
840,22500,4,1,850,40,2025,6,0,2027,10,3,2027,12,1,True,False,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,18500,5,0,605,40,2025,1,3,2026,9,6,2026,10,4,False,False,False,True,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
940,14500,4,0,855,40,2025,7,3,2027,11,4,2027,12,2,False,True,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,14000,4,1,600,40,2025,1,0,2026,9,5,2026,10,3,False,True,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,24000,4,0,596,40,2025,1,4,2026,9,5,2026,10,3,True,False,False,False,False,False,False,False,True,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,17000,5,0,307,40,2024,7,0,2025,5,6,2025,6,4,False,False,False,True,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,23000,4,1,863,40,2025,7,1,2027,11,3,2027,12,1,True,False,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
890,17500,5,0,865,40,2025,7,3,2027,11,0,2028,1,5,False,False,False,True,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
950,22500,4,2,589,40,2025,1,0,2026,8,1,2026,10,6,True,False,False,False,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,19500,4,0,871,40,2025,7,0,2027,12,3,2028,1,1,False,False,False,True,False,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,14500,5,0,873,40,2025,7,1,2027,12,6,2028,1,4,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,20000,5,0,583,40,2025,1,3,2026,8,5,2026,9,3,True,False,False,False,False,False,True,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
870,13500,5,0,314,40,2024,7,5,2025,5,4,2025,7,2,False,True,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
910,13000,4,1,879,40,2025,7,5,2027,12,2,2028,1,0,False,True,False,False,False,True,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
920,12000,5,0,167,40,2024,4,1,2024,9,0,2024,11,5,False,True,False,False,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
800,17000,3,1,883,40,2025,7,1,2027,12,2,2028,1,0,False,False,False,True,False,False,False,True,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
900,17000,5,0,592,40,2025,1,2,2026,8,6,2026,10,4,False,False,False,True,True,False,False,False,False,False,0.0,Low,No immediate action; keep routine monitoring,P3,Auto-monitoring,72
